Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
5671;Convention;2021-11-19T03:00:00+01:00;161.0;0.79445;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-19T01:00:00+01:00;258.0;1.33778;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T11:00:00+02:00;638.0;4.26667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T10:00:00+02:00;624.0;4.66111;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T09:00:00+02:00;672.0;5.20611;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T07:00:00+02:00;266.0;1.89945;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T06:00:00+02:00;126.0;0.70778;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T04:00:00+02:00;91.0;0.41445;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-28T03:00:00+02:00;169.0;0.89945;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-11T00:00:00+02:00;398.0;2.13222;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T19:00:00+02:00;706.0;4.12667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T17:00:00+02:00;532.0;2.94611;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T16:00:00+02:00;511.0;2.89778;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T14:00:00+02:00;528.0;2.85278;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T12:00:00+02:00;536.0;2.81722;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T10:00:00+02:00;266.0;1.61222;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T08:00:00+02:00;168.0;1.20334;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T07:00:00+02:00;96.0;0.46278;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T05:00:00+02:00;159.0;0.72667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-07-10T04:00:00+02:00;200.0;1.05055;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-29T08:00:00+02:00;375.0;2.82056;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-09-23T00:00:00+02:00;454.0;2.47833;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-09-22T22:00:00+02:00;852.0;8.07222;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-09-22T20:00:00+02:00;911.0;42.25056;Saturé;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-09-22T17:00:00+02:00;910.0;33.02334;Saturé;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-09-22T15:00:00+02:00;899.0;6.325;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-09-22T13:00:00+02:00;768.0;9.89056;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-04-29T12:00:00+02:00;771.0;5.85167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-27T19:00:00+02:00;999.0;18.54889;Pré-saturé;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-29T13:00:00+02:00;762.0;4.63667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-11-18T00:00:00+01:00;;3.34444;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T22:00:00+01:00;;4.575;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T21:00:00+01:00;;8.84389;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T16:00:00+01:00;;8.98334;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T15:00:00+01:00;;6.52167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T13:00:00+01:00;;5.16889;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T12:00:00+01:00;;11.17056;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T10:00:00+01:00;;7.11056;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T07:00:00+01:00;;2.04667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T06:00:00+01:00;;1.12223;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T05:00:00+01:00;;0.44445;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-11-17T02:00:00+01:00;;0.91223;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.293205602717535;"{""coordinates"": [[2.2918783062727064, 48.83923810714603], [2.294532899162364, 48.83803063834104]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T20:00:00+02:00;1057.0;9.415;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T19:00:00+02:00;1123.0;9.515;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T18:00:00+02:00;973.0;26.11;Pré-saturé;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T16:00:00+02:00;780.0;6.02889;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T14:00:00+02:00;862.0;7.32389;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T13:00:00+02:00;735.0;4.96834;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T12:00:00+02:00;664.0;4.78667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T10:00:00+02:00;811.0;7.35834;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T09:00:00+02:00;897.0;10.29556;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T08:00:00+02:00;503.0;3.54167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T05:00:00+02:00;95.0;0.59111;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-06-20T02:00:00+02:00;147.0;0.91167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-15T00:00:00+02:00;232.0;1.30112;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T22:00:00+02:00;367.0;2.02056;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T21:00:00+02:00;287.0;1.71945;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T16:00:00+02:00;324.0;1.56833;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T14:00:00+02:00;359.0;1.82667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T13:00:00+02:00;365.0;1.84556;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T09:00:00+02:00;146.0;0.98222;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T08:00:00+02:00;122.0;0.81167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T05:00:00+02:00;74.0;0.46556;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T02:00:00+02:00;184.0;1.02389;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-08-14T01:00:00+02:00;269.0;1.45167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-29T14:00:00+02:00;768.0;4.66944;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T01:00:00+01:00;356.0;2.27;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T03:00:00+01:00;215.0;1.3;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T05:00:00+01:00;142.0;0.86611;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T08:00:00+01:00;301.0;1.86722;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T10:00:00+01:00;505.0;3.13556;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T13:00:00+01:00;724.0;4.73889;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T14:00:00+01:00;682.0;4.87333;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T16:00:00+01:00;703.0;5.57945;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T18:00:00+01:00;790.0;6.66278;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T20:00:00+01:00;852.0;7.10889;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2021-11-27T23:00:00+01:00;436.0;3.02;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T05:00:00+01:00;52.0;0.23333;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T07:00:00+01:00;262.0;1.77833;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T08:00:00+01:00;506.0;3.83334;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T13:00:00+01:00;750.0;6.79056;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T15:00:00+01:00;793.0;5.075;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T18:00:00+01:00;807.0;5.96111;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T20:00:00+01:00;755.0;5.25222;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-01-19T22:00:00+01:00;416.0;2.50667;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-27T12:00:00+02:00;747.0;5.08778;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-29T03:00:00+02:00;161.0;1.00556;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
5671;Convention;2022-04-27T13:00:00+02:00;728.0;4.94445;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;2005-01-01;2019-06-01;48.838634372743535,2.2932056027175345;"{""coordinates"": [[2.2918783063, 48.8392381071], [2.2945328992, 48.8380306383]], ""type"": ""LineString""}"
